PEPMASS	CHARGE	MSLEVEL	SOURCE_INSTRUMENT	FILENAME	SEQ	IONMODE	ORGANISM	NAME	PI	DATACOLLECTOR	SMILES	INCHI	INCHIAUX	PUBMED	SUBMITUSER	LIBRARYQUALITY	SPECTRUMID	SCANS	Monohydroxy	3-OH	3a-OH	7a-OH	7b-OH	Dihydroxy	1-ketone	3,12a-OH; 7,12a-OH	3,12a-OH	7,12a-OH	3,7-OH; 3,6-OH; 3,12b-OH; 7,12b-OH	3,7-OH; 3,12b-OH; 7,12b-OH	3,6-OH	3,7-OH	3,12b-OH; 7,12b-OH	Trihydroxy	All_ketone	3k_7or12_OH	3a_12k	3,7a,12a	3,6,7-OH	3,6b,7b-OH	3,6a,7a-OH	3,6b,7a-OH; 3,6a,7b-OH	3,6b,7a-OH	3,6a,7b-OH	1-OH-Sidechain; 1-OH-core	group	mono_gt	di_gt	tri_gt	di_1_sc_oh	ADDUCT
543.34	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Gln-CDCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(N)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H48N2O6/c1-16(4-9-25(35)31-22(27(36)37)7-8-24(30)34)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(32)14-17(28)15-23(26)33/h16-23,26,32-33H,4-15H2,1-3H3,(H2,30,34)(H,31,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584143	3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
1041.71	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Gln-CDCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(N)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H48N2O6/c1-16(4-9-25(35)31-22(27(36)37)7-8-24(30)34)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(32)14-17(28)15-23(26)33/h16-23,26,32-33H,4-15H2,1-3H3,(H2,30,34)(H,31,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584144	3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
522.343	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Glu-CDCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H47NO7/c1-16(4-8-24(33)30-22(27(36)37)7-9-25(34)35)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(31)14-17(28)15-23(26)32/h16-23,26,31-32H,4-15H2,1-3H3,(H,30,33)(H,34,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584145	3682	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M+H
504.331	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Glu-CDCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H47NO7/c1-16(4-8-24(33)30-22(27(36)37)7-9-25(34)35)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(31)14-17(28)15-23(26)32/h16-23,26,31-32H,4-15H2,1-3H3,(H,30,33)(H,34,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584146	3683	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M-H2O+H
1065.66	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Glu-CDCA 2M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H47NO7/c1-16(4-8-24(33)30-22(27(36)37)7-9-25(34)35)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(31)14-17(28)15-23(26)32/h16-23,26,31-32H,4-15H2,1-3H3,(H,30,33)(H,34,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584147	3684	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+Na
544.324	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Glu-CDCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H47NO7/c1-16(4-8-24(33)30-22(27(36)37)7-9-25(34)35)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(31)14-17(28)15-23(26)32/h16-23,26,31-32H,4-15H2,1-3H3,(H,30,33)(H,34,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584148	3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
1043.68	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Glu-CDCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C29H47NO7/c1-16(4-8-24(33)30-22(27(36)37)7-9-25(34)35)19-5-6-20-26-21(11-13-29(19,20)3)28(2)12-10-18(31)14-17(28)15-23(26)32/h16-23,26,31-32H,4-15H2,1-3H3,(H,30,33)(H,34,35)(H,36,37)/t16-,17+,18-,19-,20+,21+,22?,23-,26+,28+,29-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584150	3686	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
530.359	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	His-CDCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC=N1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O5/c1-17(4-7-26(36)33-24(28(37)38)14-19-15-31-16-32-19)21-5-6-22-27-23(9-11-30(21,22)3)29(2)10-8-20(34)12-18(29)13-25(27)35/h15-18,20-25,27,34-35H,4-14H2,1-3H3,(H,31,32)(H,33,36)(H,37,38)/t17-,18+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584151	3687	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0		0.0	1.0	0.0	0.0	M+H
512.348	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	His-CDCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC=N1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O5/c1-17(4-7-26(36)33-24(28(37)38)14-19-15-31-16-32-19)21-5-6-22-27-23(9-11-30(21,22)3)29(2)10-8-20(34)12-18(29)13-25(27)35/h15-18,20-25,27,34-35H,4-14H2,1-3H3,(H,31,32)(H,33,36)(H,37,38)/t17-,18+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584152	3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-H2O+H
552.341	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	His-CDCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC=N1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O5/c1-17(4-7-26(36)33-24(28(37)38)14-19-15-31-16-32-19)21-5-6-22-27-23(9-11-30(21,22)3)29(2)10-8-20(34)12-18(29)13-25(27)35/h15-18,20-25,27,34-35H,4-14H2,1-3H3,(H,31,32)(H,33,36)(H,37,38)/t17-,18+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584153	3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
1059.71	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	His-CDCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CNC=N1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C30H47N3O5/c1-17(4-7-26(36)33-24(28(37)38)14-19-15-31-16-32-19)21-5-6-22-27-23(9-11-30(21,22)3)29(2)10-8-20(34)12-18(29)13-25(27)35/h15-18,20-25,27,34-35H,4-14H2,1-3H3,(H,31,32)(H,33,36)(H,37,38)/t17-,18+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584154	3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
506.384	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584155	3691	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M+H
488.373	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584156	3692	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-H2O+H
1033.74	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA 2M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584157	3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+Na
528.366	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584158	3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
470.363	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA M-2H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584159	3695	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-2H2O+H
1011.76	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584160	3696	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
544.34	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Ile/Leu-CDCA M+K	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)C(C)CC)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H51NO5/c1-6-17(2)27(28(35)36)31-25(34)10-7-18(3)21-8-9-22-26-23(12-14-30(21,22)5)29(4)13-11-20(32)15-19(29)16-24(26)33/h17-24,26-27,32-33H,6-16H2,1-5H3,(H,31,34)(H,35,36)/t17?,18-,19+,20-,21-,22+,23+,24-,26+,27?,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584161	3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+K
572.358	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584162	3698	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M+H
554.347	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584163	3699	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-H2O+H
1165.69	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA 2M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584164	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		0.0	1.0	0.0	0.0	2M+Na
594.34	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA M+Na	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584165	3701	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M+Na
536.337	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA M-2H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584166	3702	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	M-2H2O+H
1143.71	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	LDOPA-CDCA 2M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CC1=CC=C(O)C(O)=C1)=O)[C@H]2CC[C@@]3([H])[C@]4([H])[C@H](O)C[C@]5([H])C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C	InChI=1S/C33H49NO7/c1-18(4-9-29(39)34-25(31(40)41)14-19-5-8-26(36)27(37)15-19)22-6-7-23-30-24(11-13-33(22,23)3)32(2)12-10-21(35)16-20(32)17-28(30)38/h5,8,15,18,20-25,28,30,35-38H,4,6-7,9-14,16-17H2,1-3H3,(H,34,39)(H,40,41)/t18-,20+,21-,22-,23+,24+,25?,28-,30+,32+,33-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584167	3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.0	1.0	0.0	0.0	2M+H
521.395	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Lys-CDCA M+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCCCN)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H52N2O5/c1-18(7-10-26(35)32-24(28(36)37)6-4-5-15-31)21-8-9-22-27-23(12-14-30(21,22)3)29(2)13-11-20(33)16-19(29)17-25(27)34/h18-25,27,33-34H,4-17,31H2,1-3H3,(H,32,35)(H,36,37)/t18-,19+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584168	3704	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M+H
503.384	1	2	ESI-qToF	emgentry/BA multiplex reactions/ECG_1_19B_BB8_01_56955.mzXML	*..*	Positive	BILELIB19	Lys-CDCA M-H2O+H	Dorrestein	Emily Gentry	C[C@H](CCC(N[C@H](C(O)=O)CCCCN)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	InChI=1S/C30H52N2O5/c1-18(7-10-26(35)32-24(28(36)37)6-4-5-15-31)21-8-9-22-27-23(12-14-30(21,22)3)29(2)13-11-20(33)16-19(29)17-25(27)34/h18-25,27,33-34H,4-17,31H2,1-3H3,(H,32,35)(H,36,37)/t18-,19+,20-,21-,22+,23+,24?,25-,27+,29+,30-/m1/s1			mpanitchpakdi	2	CCMSLIB00006584169	3705	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3a7a	0.0	1.0	0.0	0.0	M-H2O+H
